gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
male,27,26,European/Caucasian-American,Other,0,8,8,Business,20,10,20,30,10,10,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,7,7,7,7,6,5,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.1,5,7,0
male,24,21,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,1,1,Finance,15,20,20,15,15,15,100,0,0,0,0,0,7,7,10,10,10,6,6,6,6,6,6,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,-0.36,6,6,0
male,24,24,European/Caucasian-American,European/Caucasian-American,1,1,1,Finance,45,5,25,20,0,5,100,0,0,0,0,0,7,7,10,10,10,6,5,7,7,9,7,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,0.39,6,6,0
male,24,25,European/Caucasian-American,European/Caucasian-American,1,1,1,Finance,35,10,35,10,10,0,100,0,0,0,0,0,7,7,10,10,10,5,6,8,5,8,6,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,-0.47,6,5,0
male,24,23,European/Caucasian-American,European/Caucasian-American,1,1,1,Finance,20,20,20,20,10,10,100,0,0,0,0,0,7,7,10,10,10,7,8,8,7,8,7,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,-0.19,6,7,0
male,24,21,European/Caucasian-American,European/Caucasian-American,1,1,1,Finance,20,5,25,25,10,15,100,0,0,0,0,0,7,7,10,10,10,3,10,7,7,10,5,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,-0.06,6,4,0
male,24,23,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,1,1,Finance,10,25,20,25,5,15,100,0,0,0,0,0,7,7,10,10,10,7,10,10,6,10,7,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,0.43,6,6,0
male,24,22,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,1,1,Finance,15,15,25,20,15,10,100,0,0,0,0,0,7,7,10,10,10,7,6,8,6,8,7,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,-0.16,6,7,0
male,24,25,European/Caucasian-American,European/Caucasian-American,1,1,1,Finance,9.09,18.18,27.27,18.18,18.18,9.09,100,0,0,0,0,0,7,7,10,10,10,8,10,9,9,8,8,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,-0.21,6,8,1
male,24,26,European/Caucasian-American,Other,0,1,1,Finance,20,10,20,30,10,10,100,0,0,0,0,0,7,7,10,10,10,5,6,6,6,6,6,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,-0.23,6,6,0
male,24,26,European/Caucasian-American,European/Caucasian-American,1,1,1,Finance,15,15,15,40,10,5,100,0,0,0,0,0,7,7,10,10,10,6,6,6,6,6,6,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,0.08,6,7,0
female,21,25,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',1,8,10,'Operations Research',25,20,25,20,10,0,12,18,20,16,16,18,5,9,7,9,10,6,8,7,9,5,7,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,-0.23,5,9,0
female,21,24,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,8,10,'Operations Research',25,35,30,10,0,0,12,18,20,16,16,18,5,9,7,9,10,5,8,8,4,9,3,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,0.43,5,6,0
female,21,24,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,8,10,'Operations Research',25,15,25,25,15,15,12,18,20,16,16,18,5,9,7,9,10,7,7,8,5,7,2,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,-0.4,5,6,0
female,21,28,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,8,10,'Operations Research',25,15,25,15,0,20,12,18,20,16,16,18,5,9,7,9,10,6,8,8,6,8,4,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,0.01,5,5,0
female,21,26,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,8,10,'Operations Research',20,35,20,10,10,5,12,18,20,16,16,18,5,9,7,9,10,6,8,8,6,8,5,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,0.22,5,8,0
female,21,30,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,8,10,'Operations Research',20,20,25,25,5,5,12,18,20,16,16,18,5,9,7,9,10,4,7,7,4,7,3,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,-0.06,5,5,0
female,21,22,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,8,10,'Operations Research',30,15,25,25,5,0,12,18,20,16,16,18,5,9,7,9,10,7,7,7,5,6,3,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,-0.08,5,6,0
female,21,25,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',1,8,10,'Operations Research',20,20,20,20,5,15,12,18,20,16,16,18,5,9,7,9,10,9,9,10,9,9,8,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,0.28,5,9,1
female,21,23,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,8,10,'Operations Research',25,10,35,15,0,15,12,18,20,16,16,18,5,9,7,9,10,7,4,6,4,4,2,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,0.44,5,2,0
female,21,21,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,8,10,'Operations Research',15,20,15,30,5,15,12,18,20,16,16,18,5,9,7,9,10,5,8,8,5,8,2,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,0.62,5,6,0
female,21,28,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,8,10,'Operations Research',40,15,20,10,5,10,12,18,20,16,16,18,5,9,7,9,10,6,8,7,7,7,2,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,-0.08,5,6,0
female,21,28,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,8,10,'Operations Research',40,20,20,20,0,0,12,18,20,16,16,18,5,9,7,9,10,6,8,7,6,8,2,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,-0.2,5,6,0
female,21,23,'Asian/Pacific Islander/Asian-American','Black/African American',0,8,10,'Operations Research',20,25,25,10,10,10,12,18,20,16,16,18,5,9,7,9,10,5,9,9,8,9,5,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,0.39,5,8,0
female,27,25,'Black/African American','Asian/Pacific Islander/Asian-American',0,1,2,'TC [Health Ed]',25,20,25,20,10,0,20,20,20,10,10,20,7,8,7,8,7,5,7,7,6,7,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,0.29,4,6,0
female,27,23,'Black/African American','Asian/Pacific Islander/Asian-American',0,1,2,'TC [Health Ed]',20,25,20,15,10,10,20,20,20,10,10,20,7,8,7,8,7,5,6,6,5,6,3,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,0.44,4,3,0
female,27,24,'Black/African American',European/Caucasian-American,0,1,2,'TC [Health Ed]',25,35,30,10,0,0,20,20,20,10,10,20,7,8,7,8,7,5,7,7,5,7,3,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,-0.04,4,4,0
female,27,24,'Black/African American',European/Caucasian-American,0,1,2,'TC [Health Ed]',25,15,25,25,15,15,20,20,20,10,10,20,7,8,7,8,7,6,8,8,7,7,6,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,-0.21,4,6,1
female,27,28,'Black/African American',European/Caucasian-American,0,1,2,'TC [Health Ed]',25,15,25,15,0,20,20,20,20,10,10,20,7,8,7,8,7,6,7,7,4,6,6,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,-0.02,4,6,1
female,27,26,'Black/African American',European/Caucasian-American,0,1,2,'TC [Health Ed]',20,35,20,10,10,5,20,20,20,10,10,20,7,8,7,8,7,8,7,7,7,6,7,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,-0.33,4,7,1
female,27,23,'Black/African American',European/Caucasian-American,0,1,2,'TC [Health Ed]',25,10,35,15,0,15,20,20,20,10,10,20,7,8,7,8,7,3,4,5,4,4,2,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,-0.52,4,2,0
female,27,21,'Black/African American',European/Caucasian-American,0,1,2,'TC [Health Ed]',15,20,15,30,5,15,20,20,20,10,10,20,7,8,7,8,7,3,6,7,5,5,4,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,0.03,4,2,0
female,27,28,'Black/African American',European/Caucasian-American,0,1,2,'TC [Health Ed]',40,15,20,10,5,10,20,20,20,10,10,20,7,8,7,8,7,7,7,8,6,7,8,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,0.5,4,8,1
female,27,28,'Black/African American',European/Caucasian-American,0,1,2,'TC [Health Ed]',40,20,20,20,0,0,20,20,20,10,10,20,7,8,7,8,7,4,5,5,4,5,4,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,0.33,4,4,0
female,27,23,'Black/African American','Black/African American',1,1,2,'TC [Health Ed]',20,25,25,10,10,10,20,20,20,10,10,20,7,8,7,8,7,6,7,7,7,7,7,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,0.16,4,7,1
female,21,25,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',1,9,6,Psychology,25,20,25,20,10,0,10,20,40,10,10,10,5,8,6,7,8,5,7,6,6,6,7,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,0.22,5,8,1
female,21,24,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,9,6,Psychology,25,35,30,10,0,0,10,20,40,10,10,10,5,8,6,7,8,5,7,8,6,6,7,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,-0.35,5,7,1
female,21,24,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,9,6,Psychology,25,15,25,25,15,15,10,20,40,10,10,10,5,8,6,7,8,7,7,7,6,6,9,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,-0.17,5,9,1
female,21,28,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,9,6,Psychology,25,15,25,15,0,20,10,20,40,10,10,10,5,8,6,7,8,6,7,7,6,7,5,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,-0.1,5,7,1
female,21,26,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,9,6,Psychology,20,35,20,10,10,5,10,20,40,10,10,10,5,8,6,7,8,7,6,7,7,7,6,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,-0.52,5,7,1
female,21,30,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,9,6,Psychology,20,20,25,25,5,5,10,20,40,10,10,10,5,8,6,7,8,5,6,7,6,6,6,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,0.21,5,6,0
female,21,22,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,9,6,Psychology,30,15,25,25,5,0,10,20,40,10,10,10,5,8,6,7,8,6,6,6,8,6,5,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,0.58,5,6,0
female,21,25,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',1,9,6,Psychology,20,20,20,20,5,15,10,20,40,10,10,10,5,8,6,7,8,7,7,6,7,6,7,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,-0.23,5,8,1
female,21,23,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,9,6,Psychology,25,10,35,15,0,15,10,20,40,10,10,10,5,8,6,7,8,7,6,5,4,4,4,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,-0.57,5,6,0
female,21,21,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,9,6,Psychology,15,20,15,30,5,15,10,20,40,10,10,10,5,8,6,7,8,6,6,5,7,5,6,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,-0.13,5,6,0
female,21,28,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,9,6,Psychology,40,20,20,20,0,0,10,20,40,10,10,10,5,8,6,7,8,6,7,6,6,5,5,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,0.35,5,6,0
female,21,23,'Asian/Pacific Islander/Asian-American','Black/African American',0,9,6,Psychology,20,25,25,10,10,10,10,20,40,10,10,10,5,8,6,7,8,6,8,7,6,7,5,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,0.1,5,6,0
female,27,30,European/Caucasian-American,European/Caucasian-American,1,2,3,'social work',20,20,25,25,5,5,10,20,20,15,20,15,7,9,9,8,8,5,7,7,7,7,7,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,0.04,5,7,0
female,25,25,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,10,2,'Social Work',25,20,25,20,10,0,20,20,15,15,15,15,7,9,7,8,6,7,8,9,6,8,5,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,-0.12,5,6,0
female,25,24,European/Caucasian-American,European/Caucasian-American,1,10,2,'Social Work',25,35,30,10,0,0,20,20,15,15,15,15,7,9,7,8,6,4,5,10,4,10,4,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,-0.2,5,4,0
female,25,24,European/Caucasian-American,European/Caucasian-American,1,10,2,'Social Work',25,15,25,25,15,15,20,20,15,15,15,15,7,9,7,8,6,6,7,9,7,9,3,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,-0.29,5,5,0
female,25,28,European/Caucasian-American,European/Caucasian-American,1,10,2,'Social Work',25,15,25,15,0,20,20,20,15,15,15,15,7,9,7,8,6,6,8,7,5,8,7,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,-0.01,5,7,0
female,25,26,European/Caucasian-American,European/Caucasian-American,1,10,2,'Social Work',20,35,20,10,10,5,20,20,15,15,15,15,7,9,7,8,6,7,8,8,6,10,6,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,-0.24,5,8,0
female,25,30,European/Caucasian-American,European/Caucasian-American,1,10,2,'Social Work',20,20,25,25,5,5,20,20,15,15,15,15,7,9,7,8,6,3,8,9,8,10,5,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,-0.05,5,8,0
female,25,25,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,10,2,'Social Work',20,20,20,20,5,15,20,20,15,15,15,15,7,9,7,8,6,8,8,9,8,9,8,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,0.06,5,9,0
female,25,23,European/Caucasian-American,European/Caucasian-American,1,10,2,'Social Work',25,10,35,15,0,15,20,20,15,15,15,15,7,9,7,8,6,6,5,8,7,10,8,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,0.11,5,6,0
female,25,21,European/Caucasian-American,European/Caucasian-American,1,10,2,'Social Work',15,20,15,30,5,15,20,20,15,15,15,15,7,9,7,8,6,5,4,7,5,9,7,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,0.28,5,5,0
female,25,28,European/Caucasian-American,European/Caucasian-American,1,10,2,'Social Work',40,15,20,10,5,10,20,20,15,15,15,15,7,9,7,8,6,7,8,9,7,8,5,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,0.11,5,7,0
female,25,28,European/Caucasian-American,European/Caucasian-American,1,10,2,'Social Work',40,20,20,20,0,0,20,20,15,15,15,15,7,9,7,8,6,5,8,8,6,9,6,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,-0.15,5,6,0
female,25,23,European/Caucasian-American,'Black/African American',0,10,2,'Social Work',20,25,25,10,10,10,20,20,15,15,15,15,7,9,7,8,6,7,7,7,8,8,6,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,0.53,5,7,0
female,23,25,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,2,4,'Social Work',25,20,25,20,10,0,20,20,20,15,15,10,7,8,8,8,8,2,5,5,3,5,2,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,-0.38,7,2,0
female,23,24,European/Caucasian-American,European/Caucasian-American,1,2,4,'Social Work',25,35,30,10,0,0,20,20,20,15,15,10,7,8,8,8,8,2,6,7,1,7,2,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,-0.02,7,2,0
female,23,24,European/Caucasian-American,European/Caucasian-American,1,2,4,'Social Work',25,15,25,25,15,15,20,20,20,15,15,10,7,8,8,8,8,3,8,7,6,6,4,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,0.46,7,5,0
female,23,28,European/Caucasian-American,European/Caucasian-American,1,2,4,'Social Work',25,15,25,15,0,20,20,20,20,15,15,10,7,8,8,8,8,4,7,6,1,4,3,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,-0.06,7,2,0
female,23,26,European/Caucasian-American,European/Caucasian-American,1,2,4,'Social Work',20,35,20,10,10,5,20,20,20,15,15,10,7,8,8,8,8,7,4,5,6,5,4,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,0.22,7,6,0
female,23,30,European/Caucasian-American,European/Caucasian-American,1,2,4,'Social Work',20,20,25,25,5,5,20,20,20,15,15,10,7,8,8,8,8,3,7,6,4,6,2,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,-0.05,7,2,0
female,23,25,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,2,4,'Social Work',20,20,20,20,5,15,20,20,20,15,15,10,7,8,8,8,8,5,8,8,7,7,6,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,0.02,7,5,0
female,23,23,European/Caucasian-American,European/Caucasian-American,1,2,4,'Social Work',25,10,35,15,0,15,20,20,20,15,15,10,7,8,8,8,8,6,7,6,5,6,6,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,0.05,7,6,0
female,23,21,European/Caucasian-American,European/Caucasian-American,1,2,4,'Social Work',15,20,15,30,5,15,20,20,20,15,15,10,7,8,8,8,8,2,7,6,4,4,4,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,0.06,7,5,0
female,23,28,European/Caucasian-American,European/Caucasian-American,1,2,4,'Social Work',40,15,20,10,5,10,20,20,20,15,15,10,7,8,8,8,8,6,8,8,6,7,5,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,0.08,7,6,0
female,23,28,European/Caucasian-American,European/Caucasian-American,1,2,4,'Social Work',40,20,20,20,0,0,20,20,20,15,15,10,7,8,8,8,8,2,8,7,2,7,2,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,0.16,7,3,0
female,23,23,European/Caucasian-American,'Black/African American',0,2,4,'Social Work',20,25,25,10,10,10,20,20,20,15,15,10,7,8,8,8,8,6,6,6,6,6,4,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,0.03,7,6,0
female,22,24,'Latino/Hispanic American',European/Caucasian-American,0,1,5,'Speech Language Pathology',25,35,30,10,0,0,17,10,18,20,25,10,6,6,7,7,7,1,6,7,6,4,3,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,-0.16,5,2,0
female,22,24,'Latino/Hispanic American',European/Caucasian-American,0,1,5,'Speech Language Pathology',25,15,25,25,15,15,17,10,18,20,25,10,6,6,7,7,7,1,3,4,2,2,1,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,0.44,5,1,0
female,22,28,'Latino/Hispanic American',European/Caucasian-American,0,1,5,'Speech Language Pathology',25,15,25,15,0,20,17,10,18,20,25,10,6,6,7,7,7,3,6,6,4,5,1,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,-0.27,5,1,0
female,22,26,'Latino/Hispanic American',European/Caucasian-American,0,1,5,'Speech Language Pathology',20,35,20,10,10,5,17,10,18,20,25,10,6,6,7,7,7,8,7,6,6,4,4,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,0.29,5,6,1
female,22,30,'Latino/Hispanic American',European/Caucasian-American,0,1,5,'Speech Language Pathology',20,20,25,25,5,5,17,10,18,20,25,10,6,6,7,7,7,1,4,5,4,4,4,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,-0.28,5,3,0
female,22,23,'Latino/Hispanic American',European/Caucasian-American,0,1,5,'Speech Language Pathology',25,10,35,15,0,15,17,10,18,20,25,10,6,6,7,7,7,1,2,6,1,6,2,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,0.2,5,2,0
female,22,21,'Latino/Hispanic American',European/Caucasian-American,0,1,5,'Speech Language Pathology',15,20,15,30,5,15,17,10,18,20,25,10,6,6,7,7,7,1,3,7,1,4,2,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,-0.31,5,1,0
female,22,28,'Latino/Hispanic American',European/Caucasian-American,0,1,5,'Speech Language Pathology',40,15,20,10,5,10,17,10,18,20,25,10,6,6,7,7,7,6,4,8,3,8,2,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,-0.07,5,3,0
female,22,28,'Latino/Hispanic American',European/Caucasian-American,0,1,5,'Speech Language Pathology',40,20,20,20,0,0,17,10,18,20,25,10,6,6,7,7,7,2,4,7,3,6,2,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,-0.06,5,1,0
female,22,23,'Latino/Hispanic American','Black/African American',0,1,5,'Speech Language Pathology',20,25,25,10,10,10,17,10,18,20,25,10,6,6,7,7,7,5,6,6,4,3,4,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,-0.16,5,4,0
female,22,24,European/Caucasian-American,European/Caucasian-American,1,4,5,'Social Work',25,15,25,25,15,15,20,22,18,15,15,10,6,9,8,7,8,8,6,7,3,7,2,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,-0.41,7,6,1
female,22,28,European/Caucasian-American,European/Caucasian-American,1,4,5,'Social Work',25,15,25,15,0,20,20,22,18,15,15,10,6,9,8,7,8,6,8,7,4,7,2,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,0.08,7,6,1
female,22,22,European/Caucasian-American,European/Caucasian-American,1,4,5,'Social Work',30,15,25,25,5,0,20,22,18,15,15,10,6,9,8,7,8,8,7,8,8,8,6,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,0.11,7,8,1
female,22,25,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,4,5,'Social Work',20,20,20,20,5,15,20,22,18,15,15,10,6,9,8,7,8,7,5,6,8,6,4,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,0.2,7,5,0
female,22,23,European/Caucasian-American,European/Caucasian-American,1,4,5,'Social Work',25,10,35,15,0,15,20,22,18,15,15,10,6,9,8,7,8,6,7,7,4,6,6,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,-0.05,7,6,1
female,22,21,European/Caucasian-American,European/Caucasian-American,1,4,5,'Social Work',15,20,15,30,5,15,20,22,18,15,15,10,6,9,8,7,8,6,8,8,5,7,5,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,0.42,7,8,1
female,22,23,European/Caucasian-American,'Black/African American',0,4,5,'Social Work',20,25,25,10,10,10,20,22,18,15,15,10,6,9,8,7,8,6,8,7,6,5,3,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,0.52,7,6,1
female,23,25,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,2,4,Law,25,20,25,20,10,0,10,20,20,20,20,10,7,8,9,8,8,3,6,6,5,6,5,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,0.19,3,6,0
female,23,24,European/Caucasian-American,European/Caucasian-American,1,2,4,Law,25,35,30,10,0,0,10,20,20,20,20,10,7,8,9,8,8,4,6,6,5,7,6,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,0.21,3,6,0
female,23,24,European/Caucasian-American,European/Caucasian-American,1,2,4,Law,25,15,25,25,15,15,10,20,20,20,20,10,7,8,9,8,8,6,9,7,5,6,3,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,-0.27,3,7,0
female,23,28,European/Caucasian-American,European/Caucasian-American,1,2,4,Law,25,15,25,15,0,20,10,20,20,20,20,10,7,8,9,8,8,4,5,5,2,6,5,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,-0.41,3,4,0
female,23,26,European/Caucasian-American,European/Caucasian-American,1,2,4,Law,20,35,20,10,10,5,10,20,20,20,20,10,7,8,9,8,8,8,7,7,7,5,5,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,-0.02,3,7,0
female,23,30,European/Caucasian-American,European/Caucasian-American,1,2,4,Law,20,20,25,25,5,5,10,20,20,20,20,10,7,8,9,8,8,5,5,5,7,7,6,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,0.09,3,8,0
female,23,23,European/Caucasian-American,European/Caucasian-American,1,2,4,Law,25,10,35,15,0,15,10,20,20,20,20,10,7,8,9,8,8,5,5,5,2,4,3,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,-0.27,3,4,0
female,23,21,European/Caucasian-American,European/Caucasian-American,1,2,4,Law,15,20,15,30,5,15,10,20,20,20,20,10,7,8,9,8,8,3,7,8,6,7,5,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,0.11,3,7,0
female,23,28,European/Caucasian-American,European/Caucasian-American,1,2,4,Law,40,15,20,10,5,10,10,20,20,20,20,10,7,8,9,8,8,7,7,8,7,9,7,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,0.16,3,9,1
female,23,28,European/Caucasian-American,European/Caucasian-American,1,2,4,Law,40,20,20,20,0,0,10,20,20,20,20,10,7,8,9,8,8,3,5,8,4,7,6,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,0.21,3,6,0
female,23,23,European/Caucasian-American,'Black/African American',0,2,4,Law,20,25,25,10,10,10,10,20,20,20,20,10,7,8,9,8,8,7,7,8,8,7,8,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,0.49,3,8,1
female,24,25,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,4,8,law,25,20,25,20,10,0,35,10,20,20,10,5,8,8,9,8,9,4,6,6,6,6,4,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,-0.19,5,5,0
female,24,24,European/Caucasian-American,European/Caucasian-American,1,4,8,law,25,35,30,10,0,0,35,10,20,20,10,5,8,8,9,8,9,4,5,6,5,5,5,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,-0.48,5,5,0
female,24,24,European/Caucasian-American,European/Caucasian-American,1,4,8,law,25,15,25,25,15,15,35,10,20,20,10,5,8,8,9,8,9,4,6,7,5,8,5,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,0,5,5,0
